grid_id,long,lat,marine_species_richness,PD,co1_genetic_diversity_mean,,,,,,,,,,,,
861,-1352679,-3650436,226,43.19877834,0.011451842,,,,,,,,,,,,
862,-966779,-3650436,244,44.85631379,0.011350019,,,,,,,,,,,,
863,-580879,-3650436,268,49.07862176,0.011491306,,,,,,,,,,,,
864,-194979,-3650436,294,52.25382407,0.011326975,,,,,,,,,,,,
865,190921,-3650436,332,56.45907829,0.011376446,,,,,,,,,,,,
866,576821,-3650436,355,57.60850121,0.011051708,,,,,,,,,,,,
867,962721,-3650436,371,59.55813451,0.010719056,,,,,,,,,,,,
868,1348621,-3650436,593,98.93969746,0.010906978,,,,,,,,,,,,
873,3278121,-3650436,1519,346.235586,0.013069891,,,,,,,,,,,,
874,3664021,-3650436,406,66.70155241,0.013318694,,,,,,,,,,,,
875,4049921,-3650436,417,67.41322777,0.012017275,,,,,,,,,,,,
876,4435821,-3650436,425,68.83043045,0.011725619,,,,,,,,,,,,
877,4821721,-3650436,357,60.83186836,0.011397984,,,,,,,,,,,,
878,5207621,-3650436,320,55.65757707,0.011332828,,,,,,,,,,,,
879,5593521,-3650436,300,52.03269499,0.011610116,,,,,,,,,,,,
880,5979421,-3650436,288,50.00578204,0.011840672,,,,,,,,,,,,
881,6365321,-3650436,268,47.29335936,0.01183341,,,,,,,,,,,,
882,6751221,-3650436,253,46.99751195,0.011389562,,,,,,,,,,,,
883,7137121,-3650436,247,46.8769585,0.011278959,,,,,,,,,,,,
884,7523021,-3650436,234,45.83993547,0.011168433,,,,,,,,,,,,
885,7908921,-3650436,228,45.1111168,0.011308945,,,,,,,,,,,,
886,8294821,-3650436,245,47.55950597,0.011321244,,,,,,,,,,,,
887,8680721,-3650436,242,46.99611436,0.011259927,,,,,,,,,,,,
888,9066621,-3650436,246,47.79117114,0.011251041,,,,,,,,,,,,
889,9452521,-3650436,247,48.18040482,0.011614802,,,,,,,,,,,,
890,9838421,-3650436,241,46.64524173,0.012150552,,,,,,,,,,,,
891,10224321,-3650436,252,48.29253793,0.011631983,,,,,,,,,,,,
892,10610221,-3650436,301,55.33097969,0.01159673,,,,,,,,,,,,
893,10996121,-3650436,1128,191.0928189,0.012135299,,,,,,,,,,,,
903,14855121,-3650436,1586,269.4489447,0.012002878,,,,,,,,,,,,
904,15241021,-3650436,1025,227.2794884,0.012301641,,,,,,,,,,,,
905,15626921,-3650436,901,212.4344537,0.012374346,,,,,,,,,,,,
906,16012821,-3650436,721,154.7051375,0.011818965,,,,,,,,,,,,
907,16398721,-3650436,720,153.5722407,0.011906402,,,,,,,,,,,,
908,16784621,-3650436,428,67.67118782,0.011592957,,,,,,,,,,,,
909,17170521,-3650436,390,64.21873603,0.011767155,,,,,,,,,,,,
911,-17174579,-3264536,363,65.68422094,0.012283417,,,,,,,,,,,,
912,-16788679,-3264536,290,49.62039528,0.011886185,,,,,,,,,,,,
913,-16402779,-3264536,277,47.652761,0.012275235,,,,,,,,,,,,
914,-16016879,-3264536,272,48.62693777,0.012235307,,,,,,,,,,,,
915,-15630979,-3264536,267,47.62181309,0.012121923,,,,,,,,,,,,
916,-15245079,-3264536,267,48.31244804,0.012102328,,,,,,,,,,,,
917,-14859179,-3264536,266,47.37350251,0.012167864,,,,,,,,,,,,
918,-14473279,-3264536,529,185.8473197,0.012808931,,,,,,,,,,,,
919,-14087379,-3264536,655,208.4584054,0.013167297,,,,,,,,,,,,
920,-13701479,-3264536,576,171.2689112,0.012964567,,,,,,,,,,,,
921,-13315579,-3264536,248,45.19318546,0.011269852,,,,,,,,,,,,
922,-12929679,-3264536,246,46.49792218,0.011313281,,,,,,,,,,,,
923,-12543779,-3264536,613,203.9128088,0.012512205,,,,,,,,,,,,
924,-12157879,-3264536,556,182.3521854,0.012637681,,,,,,,,,,,,
925,-11771979,-3264536,473,138.275593,0.012416711,,,,,,,,,,,,
926,-11386079,-3264536,199,39.91909114,0.011533901,,,,,,,,,,,,
927,-11000179,-3264536,181,37.26998657,0.011543997,,,,,,,,,,,,
928,-10614279,-3264536,347,84.31156148,0.011559175,,,,,,,,,,,,
929,-10228379,-3264536,221,43.6015842,0.012151585,,,,,,,,,,,,
930,-9842479,-3264536,221,42.6786898,0.01233359,,,,,,,,,,,,
931,-9456579,-3264536,230,44.17220376,0.012224119,,,,,,,,,,,,
932,-9070679,-3264536,235,42.60544085,0.012122738,,,,,,,,,,,,
933,-8684779,-3264536,261,44.00824152,0.011756461,,,,,,,,,,,,
934,-8298879,-3264536,277,45.54893642,0.011720617,,,,,,,,,,,,
935,-7912979,-3264536,293,53.07670499,0.011824877,,,,,,,,,,,,
936,-7527079,-3264536,290,53.51232006,0.011845082,,,,,,,,,,,,
937,-7141179,-3264536,364,66.65922394,0.010499521,,,,,,,,,,,,
944,-4439879,-3264536,762,131.9505963,0.011006776,,,,,,,,,,,,
945,-4053979,-3264536,384,67.39343597,0.011705673,,,,,,,,,,,,
946,-3668079,-3264536,331,57.49019358,0.010857044,,,,,,,,,,,,
947,-3282179,-3264536,268,47.55520028,0.010738416,,,,,,,,,,,,
948,-2896279,-3264536,241,43.40623495,0.011003951,,,,,,,,,,,,
949,-2510379,-3264536,215,39.64872287,0.011094261,,,,,,,,,,,,
950,-2124479,-3264536,202,37.73196322,0.01050127,,,,,,,,,,,,
951,-1738579,-3264536,209,39.82308413,0.010930144,,,,,,,,,,,,
952,-1352679,-3264536,222,42.10146183,0.010859165,,,,,,,,,,,,
953,-966779,-3264536,251,46.74604753,0.011319274,,,,,,,,,,,,
954,-580879,-3264536,273,48.82544478,0.011292884,,,,,,,,,,,,
955,-194979,-3264536,294,51.92786638,0.011303889,,,,,,,,,,,,
956,190921,-3264536,320,55.87712116,0.011302772,,,,,,,,,,,,
957,576821,-3264536,356,59.49901256,0.011422606,,,,,,,,,,,,
958,962721,-3264536,356,60.49101186,0.010710413,,,,,,,,,,,,
959,1348621,-3264536,560,96.98070709,0.010773816,,,,,,,,,,,,
964,3278121,-3264536,1749,399.461277,0.013662251,,,,,,,,,,,,
965,3664021,-3264536,1480,341.4755526,0.013866412,,,,,,,,,,,,
966,4049921,-3264536,1648,353.5116766,0.013499584,,,,,,,,,,,,
967,4435821,-3264536,1705,355.7454911,0.013442385,,,,,,,,,,,,
968,4821721,-3264536,1550,336.6801816,0.013231099,,,,,,,,,,,,
969,5207621,-3264536,348,57.57801629,0.011887806,,,,,,,,,,,,
970,5593521,-3264536,318,54.50383027,0.011590705,,,,,,,,,,,,
971,5979421,-3264536,296,52.65350428,0.012248692,,,,,,,,,,,,
972,6365321,-3264536,277,49.41484421,0.012558335,,,,,,,,,,,,
973,6751221,-3264536,253,45.66538402,0.012467479,,,,,,,,,,,,
974,7137121,-3264536,233,43.54494994,0.012198038,,,,,,,,,,,,
975,7523021,-3264536,224,42.56930788,0.012256351,,,,,,,,,,,,
976,7908921,-3264536,221,42.18303239,0.011797404,,,,,,,,,,,,
977,8294821,-3264536,230,44.36209222,0.011794505,,,,,,,,,,,,
978,8680721,-3264536,217,42.07628868,0.011694554,,,,,,,,,,,,
979,9066621,-3264536,217,42.56074907,0.011452239,,,,,,,,,,,,
980,9452521,-3264536,234,44.7444853,0.011767781,,,,,,,,,,,,
981,9838421,-3264536,235,44.55331713,0.011832887,,,,,,,,,,,,
982,10224321,-3264536,254,47.36736195,0.012365563,,,,,,,,,,,,
983,10610221,-3264536,393,72.41438297,0.011948385,,,,,,,,,,,,
994,14855121,-3264536,1757,319.6668779,0.012532783,,,,,,,,,,,,
995,15241021,-3264536,706,154.7951563,0.011855297,,,,,,,,,,,,
996,15626921,-3264536,522,91.53443052,0.012799059,,,,,,,,,,,,
997,16012821,-3264536,758,156.359046,0.01216171,,,,,,,,,,,,
998,16398721,-3264536,737,153.619242,0.012263715,,,,,,,,,,,,
999,16784621,-3264536,399,63.73272732,0.012171134,,,,,,,,,,,,
1000,17170521,-3264536,344,58.00604517,0.012803146,,,,,,,,,,,,
1002,-17174579,-2878636,1726,378.6156292,0.012931417,,,,,,,,,,,,
1003,-16788679,-2878636,1400,340.9528093,0.012638058,,,,,,,,,,,,
1004,-16402779,-2878636,293,48.99225839,0.012073301,,,,,,,,,,,,
1005,-16016879,-2878636,278,47.53610248,0.012074971,,,,,,,,,,,,
1006,-15630979,-2878636,828,257.8276782,0.012544892,,,,,,,,,,,,
1007,-15245079,-2878636,830,258.4806435,0.012561139,,,,,,,,,,,,
1008,-14859179,-2878636,779,249.8356137,0.012738951,,,,,,,,,,,,
1009,-14473279,-2878636,768,241.9194656,0.012862748,,,,,,,,,,,,
1010,-14087379,-2878636,671,235.6417523,0.012744747,,,,,,,,,,,,
1011,-13701479,-2878636,847,266.6630681,0.012859616,,,,,,,,,,,,
1012,-13315579,-2878636,838,271.1528423,0.012781178,,,,,,,,,,,,
1013,-12929679,-2878636,762,264.2590566,0.012729273,,,,,,,,,,,,
1014,-12543779,-2878636,618,204.3548282,0.012363463,,,,,,,,,,,,
1015,-12157879,-2878636,563,181.928538,0.012616075,,,,,,,,,,,,
1016,-11771979,-2878636,472,136.772991,0.012336529,,,,,,,,,,,,
1017,-11386079,-2878636,201,39.91693361,0.010900289,,,,,,,,,,,,
1018,-11000179,-2878636,186,37.8290906,0.011279701,,,,,,,,,,,,
1019,-10614279,-2878636,186,37.20212371,0.011351239,,,,,,,,,,,,
1020,-10228379,-2878636,186,35.89749916,0.01180975,,,,,,,,,,,,
1021,-9842479,-2878636,206,39.39596691,0.012436555,,,,,,,,,,,,
1022,-9456579,-2878636,213,39.00109844,0.012557408,,,,,,,,,,,,
1023,-9070679,-2878636,218,39.26008596,0.01254068,,,,,,,,,,,,
1024,-8684779,-2878636,245,41.91533359,0.012172022,,,,,,,,,,,,
1025,-8298879,-2878636,247,41.93700943,0.012010906,,,,,,,,,,,,
1026,-7912979,-2878636,254,43.78883175,0.011999016,,,,,,,,,,,,
1027,-7527079,-2878636,239,42.60585174,0.011235338,,,,,,,,,,,,
1028,-7141179,-2878636,260,47.00938151,0.010791655,,,,,,,,,,,,
1036,-4053979,-2878636,865,148.4817707,0.011018846,,,,,,,,,,,,
1037,-3668079,-2878636,793,139.0895316,0.011246179,,,,,,,,,,,,
1038,-3282179,-2878636,315,56.37470353,0.011620485,,,,,,,,,,,,
1039,-2896279,-2878636,264,51.77715588,0.011116816,,,,,,,,,,,,
1040,-2510379,-2878636,216,39.78285878,0.01137153,,,,,,,,,,,,
1041,-2124479,-2878636,205,39.41491012,0.011077201,,,,,,,,,,,,
1042,-1738579,-2878636,211,40.7974164,0.01137939,,,,,,,,,,,,
1043,-1352679,-2878636,222,43.12241754,0.0112246,,,,,,,,,,,,
1044,-966779,-2878636,246,46.79567027,0.011633134,,,,,,,,,,,,
1045,-580879,-2878636,273,49.34606976,0.012016563,,,,,,,,,,,,
1046,-194979,-2878636,293,51.39204295,0.011734284,,,,,,,,,,,,
1047,190921,-2878636,312,53.43567021,0.011641286,,,,,,,,,,,,
1048,576821,-2878636,356,60.04211171,0.011618091,,,,,,,,,,,,
1049,962721,-2878636,395,65.04230702,0.011342493,,,,,,,,,,,,
1050,1348621,-2878636,557,94.83882164,0.011208972,,,,,,,,,,,,
1056,3664021,-2878636,1694,354.8836427,0.013821452,,,,,,,,,,,,
1057,4049921,-2878636,1686,355.2350841,0.013652834,,,,,,,,,,,,
1059,4821721,-2878636,1590,343.8013698,0.013505962,,,,,,,,,,,,
1060,5207621,-2878636,1475,299.6521598,0.013927125,,,,,,,,,,,,
1061,5593521,-2878636,1459,297.3532288,0.013851298,,,,,,,,,,,,
1062,5979421,-2878636,292,51.66377947,0.012127567,,,,,,,,,,,,
1063,6365321,-2878636,262,48.56646008,0.012439174,,,,,,,,,,,,
1064,6751221,-2878636,241,45.33643673,0.012581379,,,,,,,,,,,,
1065,7137121,-2878636,229,43.23466339,0.012495918,,,,,,,,,,,,
1066,7523021,-2878636,221,41.66686344,0.012232444,,,,,,,,,,,,
1067,7908921,-2878636,217,41.24147637,0.012168793,,,,,,,,,,,,
1068,8294821,-2878636,215,40.95089203,0.012269616,,,,,,,,,,,,
1069,8680721,-2878636,214,40.87138617,0.012132187,,,,,,,,,,,,
1070,9066621,-2878636,221,41.88349223,0.012041126,,,,,,,,,,,,
1071,9452521,-2878636,219,41.80073341,0.012338017,,,,,,,,,,,,
1072,9838421,-2878636,235,44.58602219,0.012227261,,,,,,,,,,,,
1073,10224321,-2878636,257,47.10236503,0.012310048,,,,,,,,,,,,
1074,10610221,-2878636,402,71.56784163,0.012041439,,,,,,,,,,,,
1085,14855121,-2878636,2111,398.3123692,0.013047525,,,,,,,,,,,,
1086,15241021,-2878636,586,104.2320066,0.013488368,,,,,,,,,,,,
1087,15626921,-2878636,2100,417.4349227,0.012947358,,,,,,,,,,,,
1088,16012821,-2878636,2276,436.1003274,0.013228604,,,,,,,,,,,,
1089,16398721,-2878636,2230,430.2715572,0.013182354,,,,,,,,,,,,
1090,16784621,-2878636,1449,332.8299016,0.013106938,,,,,,,,,,,,
1091,17170521,-2878636,357,59.34714969,0.012396065,,,,,,,,,,,,
1093,-17174579,-2492736,1920,397.2017477,0.01319066,,,,,,,,,,,,
1094,-16788679,-2492736,1467,351.0695597,0.012842669,,,,,,,,,,,,
1095,-16402779,-2492736,1060,278.004086,0.012288065,,,,,,,,,,,,
1096,-16016879,-2492736,309,52.94945812,0.012601611,,,,,,,,,,,,
1097,-15630979,-2492736,1005,277.4336926,0.012353163,,,,,,,,,,,,
1098,-15245079,-2492736,1004,277.946832,0.012259204,,,,,,,,,,,,
1099,-14859179,-2492736,774,247.4449076,0.012849216,,,,,,,,,,,,
1100,-14473279,-2492736,1151,300.720638,0.012676524,,,,,,,,,,,,
1101,-14087379,-2492736,1063,290.0730074,0.012649546,,,,,,,,,,,,
1102,-13701479,-2492736,985,279.4469681,0.013016828,,,,,,,,,,,,
1103,-13315579,-2492736,887,275.0756564,0.01305866,,,,,,,,,,,,
1104,-12929679,-2492736,787,269.4276296,0.013044726,,,,,,,,,,,,
1105,-12543779,-2492736,239,44.26754263,0.011246886,,,,,,,,,,,,
1106,-12157879,-2492736,218,39.71254637,0.011462454,,,,,,,,,,,,
1107,-11771979,-2492736,200,38.02352384,0.011439264,,,,,,,,,,,,
1108,-11386079,-2492736,190,37.32187369,0.011094414,,,,,,,,,,,,
1109,-11000179,-2492736,191,37.51171842,0.011111387,,,,,,,,,,,,
1110,-10614279,-2492736,183,36.11005463,0.011379991,,,,,,,,,,,,
1111,-10228379,-2492736,179,33.84645108,0.01158018,,,,,,,,,,,,
1112,-9842479,-2492736,184,34.8359315,0.011595028,,,,,,,,,,,,
1113,-9456579,-2492736,190,35.28886193,0.01169005,,,,,,,,,,,,
1114,-9070679,-2492736,197,36.46615241,0.012029362,,,,,,,,,,,,
1115,-8684779,-2492736,207,37.61305329,0.011859208,,,,,,,,,,,,
1116,-8298879,-2492736,217,39.30598064,0.01158272,,,,,,,,,,,,
1117,-7912979,-2492736,253,44.35334128,0.0117241,,,,,,,,,,,,
1118,-7527079,-2492736,245,43.61853619,0.011238191,,,,,,,,,,,,
1119,-7141179,-2492736,450,84.7051655,0.010039543,,,,,,,,,,,,
1128,-3668079,-2492736,829,144.2029535,0.011315371,,,,,,,,,,,,
1129,-3282179,-2492736,350,59.61842293,0.011395468,,,,,,,,,,,,
1130,-2896279,-2492736,370,74.95575581,0.010006965,,,,,,,,,,,,
1131,-2510379,-2492736,331,70.19341275,0.010005804,,,,,,,,,,,,
1132,-2124479,-2492736,210,39.77718291,0.011103346,,,,,,,,,,,,
1133,-1738579,-2492736,221,41.67705936,0.011261136,,,,,,,,,,,,
1134,-1352679,-2492736,247,45.55032305,0.01116822,,,,,,,,,,,,
1135,-966779,-2492736,275,48.48414085,0.011823735,,,,,,,,,,,,
1136,-580879,-2492736,296,50.60699704,0.011840919,,,,,,,,,,,,
1137,-194979,-2492736,310,52.19581827,0.011554986,,,,,,,,,,,,
1138,190921,-2492736,317,51.67884497,0.011475894,,,,,,,,,,,,
1139,576821,-2492736,361,60.21055355,0.011714564,,,,,,,,,,,,
1140,962721,-2492736,586,97.18991213,0.011597788,,,,,,,,,,,,
1147,3664021,-2492736,1745,368.5209555,0.013850638,,,,,,,,,,,,
1148,4049921,-2492736,1676,352.2920426,0.013818145,,,,,,,,,,,,
1150,4821721,-2492736,1576,344.3692597,0.013740035,,,,,,,,,,,,
1151,5207621,-2492736,1491,300.9087368,0.013925917,,,,,,,,,,,,
1152,5593521,-2492736,1628,331.3079591,0.013946406,,,,,,,,,,,,
1153,5979421,-2492736,1139,236.4446652,0.013351327,,,,,,,,,,,,
1154,6365321,-2492736,1094,231.3553149,0.012951547,,,,,,,,,,,,
1155,6751221,-2492736,250,45.94077923,0.012260867,,,,,,,,,,,,
1156,7137121,-2492736,228,42.08373187,0.012392774,,,,,,,,,,,,
1157,7523021,-2492736,215,40.04481585,0.012208791,,,,,,,,,,,,
1158,7908921,-2492736,212,40.01584845,0.012367547,,,,,,,,,,,,
1159,8294821,-2492736,218,40.76838767,0.012234524,,,,,,,,,,,,
1160,8680721,-2492736,224,41.76784657,0.012085412,,,,,,,,,,,,
1161,9066621,-2492736,224,42.01812576,0.012130646,,,,,,,,,,,,
1162,9452521,-2492736,236,42.86983931,0.01260407,,,,,,,,,,,,
1163,9838421,-2492736,240,43.20165067,0.012664332,,,,,,,,,,,,
1164,10224321,-2492736,264,46.77756969,0.012688247,,,,,,,,,,,,
1165,10610221,-2492736,325,56.26090735,0.012190769,,,,,,,,,,,,
1166,10996121,-2492736,1718,300.4621961,0.013310887,,,,,,,,,,,,
1167,11382021,-2492736,1788,327.4268393,0.013434227,,,,,,,,,,,,
1175,14469221,-2492736,2313,450.3882195,0.01327189,,,,,,,,,,,,
1176,14855121,-2492736,2071,405.0545374,0.012929053,,,,,,,,,,,,
1177,15241021,-2492736,1691,367.0704452,0.012533934,,,,,,,,,,,,
1178,15626921,-2492736,2235,435.1992975,0.013248245,,,,,,,,,,,,
1179,16012821,-2492736,2389,445.9769961,0.013418629,,,,,,,,,,,,
1180,16398721,-2492736,2275,434.6566465,0.013492668,,,,,,,,,,,,
1181,16784621,-2492736,1423,328.916603,0.013225328,,,,,,,,,,,,
1182,17170521,-2492736,1886,397.1093181,0.013212393,,,,,,,,,,,,
1184,-17174579,-2106836,1901,396.0550274,0.013177466,,,,,,,,,,,,
1185,-16788679,-2106836,1500,368.8541156,0.012952097,,,,,,,,,,,,
1186,-16402779,-2106836,1439,351.3388775,0.012918021,,,,,,,,,,,,
1187,-16016879,-2106836,317,54.15252494,0.012922257,,,,,,,,,,,,
1188,-15630979,-2106836,994,273.6356818,0.012457271,,,,,,,,,,,,
1189,-15245079,-2106836,993,274.5459902,0.012350924,,,,,,,,,,,,
1190,-14859179,-2106836,1137,299.5866928,0.01272869,,,,,,,,,,,,
1191,-14473279,-2106836,1195,306.6103129,0.012827532,,,,,,,,,,,,
1192,-14087379,-2106836,1102,295.0401992,0.012719963,,,,,,,,,,,,
1193,-13701479,-2106836,1015,286.0964683,0.012971585,,,,,,,,,,,,
1194,-13315579,-2106836,865,274.8810386,0.013139104,,,,,,,,,,,,
1195,-12929679,-2106836,779,267.0212716,0.013082474,,,,,,,,,,,,
1196,-12543779,-2106836,247,44.3843573,0.011777309,,,,,,,,,,,,
1197,-12157879,-2106836,230,42.20294737,0.011682607,,,,,,,,,,,,
1198,-11771979,-2106836,205,39.40326742,0.011239636,,,,,,,,,,,,
1199,-11386079,-2106836,200,38.43377806,0.011403772,,,,,,,,,,,,
1200,-11000179,-2106836,196,35.98752057,0.011434157,,,,,,,,,,,,
1201,-10614279,-2106836,195,35.47692852,0.011391552,,,,,,,,,,,,
1202,-10228379,-2106836,197,35.66866804,0.011462374,,,,,,,,,,,,
1203,-9842479,-2106836,195,35.40036396,0.011642118,,,,,,,,,,,,
1204,-9456579,-2106836,198,35.84811992,0.011771095,,,,,,,,,,,,
1205,-9070679,-2106836,204,36.9447641,0.011929258,,,,,,,,,,,,
1206,-8684779,-2106836,215,37.8187978,0.011713603,,,,,,,,,,,,
1207,-8298879,-2106836,221,38.67019171,0.01158442,,,,,,,,,,,,
1208,-7912979,-2106836,248,42.56691656,0.01105733,,,,,,,,,,,,
1209,-7527079,-2106836,478,85.29647754,0.010068003,,,,,,,,,,,,
1210,-7141179,-2106836,494,89.1658738,0.009922121,,,,,,,,,,,,
1219,-3668079,-2106836,833,144.7985463,0.01129978,,,,,,,,,,,,
1220,-3282179,-2106836,365,62.72098096,0.01181858,,,,,,,,,,,,
1221,-2896279,-2106836,248,44.30485844,0.011069446,,,,,,,,,,,,
1222,-2510379,-2106836,221,41.36795204,0.011426138,,,,,,,,,,,,
1223,-2124479,-2106836,224,42.40965913,0.011233991,,,,,,,,,,,,
1224,-1738579,-2106836,246,43.60948469,0.011460887,,,,,,,,,,,,
1225,-1352679,-2106836,272,46.81942893,0.011268754,,,,,,,,,,,,
1226,-966779,-2106836,320,54.1176486,0.012014882,,,,,,,,,,,,
1227,-580879,-2106836,443,76.64516093,0.012214794,,,,,,,,,,,,
1228,-194979,-2106836,331,53.14984812,0.01186924,,,,,,,,,,,,
1229,190921,-2106836,322,52.41302532,0.011829789,,,,,,,,,,,,
1230,576821,-2106836,334,56.30961554,0.011578447,,,,,,,,,,,,
1231,962721,-2106836,741,112.3651411,0.01153087,,,,,,,,,,,,
1239,4049921,-2106836,1953,383.928666,0.013803399,,,,,,,,,,,,
1241,4821721,-2106836,1589,345.748489,0.013766738,,,,,,,,,,,,
1242,5207621,-2106836,885,130.4799083,0.012834989,,,,,,,,,,,,
1243,5593521,-2106836,960,180.1286812,0.013809403,,,,,,,,,,,,
1244,5979421,-2106836,942,178.3497648,0.013904858,,,,,,,,,,,,
1245,6365321,-2106836,314,53.9258858,0.013024474,,,,,,,,,,,,
1246,6751221,-2106836,261,46.81364477,0.012602461,,,,,,,,,,,,
1247,7137121,-2106836,238,43.79407419,0.012510048,,,,,,,,,,,,
1248,7523021,-2106836,223,40.71888065,0.012530776,,,,,,,,,,,,
1249,7908921,-2106836,220,40.42839465,0.01246604,,,,,,,,,,,,
1250,8294821,-2106836,227,40.53346112,0.012547314,,,,,,,,,,,,
1251,8680721,-2106836,232,42.12851687,0.012567457,,,,,,,,,,,,
1252,9066621,-2106836,232,42.70967647,0.012727635,,,,,,,,,,,,
1253,9452521,-2106836,244,43.70639325,0.012707602,,,,,,,,,,,,
1254,9838421,-2106836,258,44.69895134,0.012956895,,,,,,,,,,,,
1255,10224321,-2106836,282,47.94763384,0.012809485,,,,,,,,,,,,
1256,10610221,-2106836,301,52.35633201,0.01222325,,,,,,,,,,,,
1257,10996121,-2106836,362,59.06933262,0.012799062,,,,,,,,,,,,
1258,11382021,-2106836,1799,339.9958702,0.013212927,,,,,,,,,,,,
1259,11767921,-2106836,1928,394.510956,0.013263349,,,,,,,,,,,,
1265,14083321,-2106836,2401,467.380912,0.013322687,,,,,,,,,,,,
1266,14469221,-2106836,1766,364.0132677,0.01285458,,,,,,,,,,,,
1267,14855121,-2106836,1630,353.0239729,0.012710938,,,,,,,,,,,,
1268,15241021,-2106836,1653,362.1447632,0.012748974,,,,,,,,,,,,
1269,15626921,-2106836,1685,366.3286082,0.012679588,,,,,,,,,,,,
1270,16012821,-2106836,1987,406.7924288,0.013553998,,,,,,,,,,,,
1271,16398721,-2106836,1918,399.3573573,0.013640035,,,,,,,,,,,,
1272,16784621,-2106836,475,83.27206404,0.013797819,,,,,,,,,,,,
1273,17170521,-2106836,1882,395.7522694,0.013271154,,,,,,,,,,,,
1275,-17174579,-1720936,1866,391.5496257,0.013150088,,,,,,,,,,,,
1276,-16788679,-1720936,1570,371.2265889,0.013146114,,,,,,,,,,,,
1277,-16402779,-1720936,1460,355.9125159,0.01308715,,,,,,,,,,,,
1278,-16016879,-1720936,1011,281.8129625,0.012483365,,,,,,,,,,,,
1279,-15630979,-1720936,987,280.5714757,0.012453031,,,,,,,,,,,,
1280,-15245079,-1720936,301,51.63578305,0.012495813,,,,,,,,,,,,
1281,-14859179,-1720936,1084,291.9767956,0.012657268,,,,,,,,,,,,
1282,-14473279,-1720936,1051,291.2659477,0.012907993,,,,,,,,,,,,
1283,-14087379,-1720936,1032,288.013225,0.012851648,,,,,,,,,,,,
1284,-13701479,-1720936,1014,284.9355595,0.012823739,,,,,,,,,,,,
1285,-13315579,-1720936,814,270.2487601,0.013142694,,,,,,,,,,,,
1286,-12929679,-1720936,271,46.317168,0.012212939,,,,,,,,,,,,
1287,-12543779,-1720936,244,43.45971317,0.012289462,,,,,,,,,,,,
1288,-12157879,-1720936,234,40.11009697,0.012116623,,,,,,,,,,,,
1289,-11771979,-1720936,222,39.20816936,0.011982507,,,,,,,,,,,,
1290,-11386079,-1720936,204,37.20855847,0.012025487,,,,,,,,,,,,
1291,-11000179,-1720936,212,37.92691714,0.011732654,,,,,,,,,,,,
1292,-10614279,-1720936,199,35.57656835,0.011556762,,,,,,,,,,,,
1293,-10228379,-1720936,206,36.10450176,0.011526447,,,,,,,,,,,,
1294,-9842479,-1720936,208,36.49650591,0.011589166,,,,,,,,,,,,
1295,-9456579,-1720936,226,38.62893588,0.011703301,,,,,,,,,,,,
1296,-9070679,-1720936,213,37.24353525,0.011647084,,,,,,,,,,,,
1297,-8684779,-1720936,223,38.53811958,0.01147928,,,,,,,,,,,,
1298,-8298879,-1720936,237,41.90644347,0.011151444,,,,,,,,,,,,
1299,-7912979,-1720936,268,45.93285521,0.010844284,,,,,,,,,,,,
1300,-7527079,-1720936,510,91.39013917,0.009960158,,,,,,,,,,,,
1310,-3668079,-1720936,858,146.6992964,0.011178194,,,,,,,,,,,,
1311,-3282179,-1720936,301,50.06528418,0.011643135,,,,,,,,,,,,
1312,-2896279,-1720936,270,45.2509145,0.011051213,,,,,,,,,,,,
1313,-2510379,-1720936,247,42.26824588,0.011116659,,,,,,,,,,,,
1314,-2124479,-1720936,251,44.24102716,0.011364788,,,,,,,,,,,,
1315,-1738579,-1720936,269,46.68374193,0.011490224,,,,,,,,,,,,
1316,-1352679,-1720936,295,49.41040381,0.012272722,,,,,,,,,,,,
1317,-966779,-1720936,309,50.6720692,0.012133925,,,,,,,,,,,,
1318,-580879,-1720936,445,78.04807584,0.011952434,,,,,,,,,,,,
1319,-194979,-1720936,356,60.41646127,0.011812225,,,,,,,,,,,,
1320,190921,-1720936,319,52.63258975,0.011584427,,,,,,,,,,,,
1321,576821,-1720936,335,54.18023911,0.011436984,,,,,,,,,,,,
1322,962721,-1720936,730,111.7104662,0.011209599,,,,,,,,,,,,
1330,4049921,-1720936,1947,382.6982702,0.013864348,,,,,,,,,,,,
1331,4435821,-1720936,1918,374.4085562,0.01390862,,,,,,,,,,,,
1332,4821721,-1720936,1786,361.8759965,0.013967471,,,,,,,,,,,,
1333,5207621,-1720936,885,128.4996829,0.012814127,,,,,,,,,,,,
1334,5593521,-1720936,377,62.49841678,0.014679699,,,,,,,,,,,,
1335,5979421,-1720936,459,82.34328627,0.014675018,,,,,,,,,,,,
1336,6365321,-1720936,310,53.62708083,0.013337796,,,,,,,,,,,,
1337,6751221,-1720936,284,49.61355986,0.012767479,,,,,,,,,,,,
1338,7137121,-1720936,246,43.87250392,0.012532609,,,,,,,,,,,,
1339,7523021,-1720936,236,41.92850993,0.012671112,,,,,,,,,,,,
1340,7908921,-1720936,233,41.70567825,0.012623662,,,,,,,,,,,,
1341,8294821,-1720936,242,42.14819133,0.012412011,,,,,,,,,,,,
1342,8680721,-1720936,246,42.22665848,0.012503454,,,,,,,,,,,,
1343,9066621,-1720936,918,234.145905,0.012636476,,,,,,,,,,,,
1344,9452521,-1720936,940,238.9345437,0.01272365,,,,,,,,,,,,
