"grid_id","long","lat","co1_genetic_diversity_mean","co1_sampled_species_richness"
1497,-1738579,-949136,0.0116518019851,209
1498,-1352679,-949136,0.0114633456235295,297
1499,-966779,-949136,0.0118314797510182,208
1500,-580879,-949136,0.0117215924772606,200
1501,-194979,-949136,0.0118011953584031,199
1502,190921,-949136,0.0120123544462558,216
1503,576821,-949136,0.011215818901889,215
1504,962721,-949136,0.0114553400330658,400
1512,4049921,-949136,0.0141597195212007,1019
1513,4435821,-949136,0.0138594019446786,842
1514,4821721,-949136,0.0136932926825663,888
1515,5207621,-949136,0.0136028202335471,878
1516,5593521,-949136,0.0136880962199019,863
1517,5979421,-949136,0.014529414127805,263
1518,6365321,-949136,0.0137585184891061,178
1519,6751221,-949136,0.0131227634277445,749
1520,7137121,-949136,0.0131086837238547,738
1521,7523021,-949136,0.0131218149650771,144
1522,7908921,-949136,0.0129839752303269,137
1523,8294821,-949136,0.0130731581086018,136
1524,8680721,-949136,0.0131081124072169,140
1525,9066621,-949136,0.0136759477952398,150
1526,9452521,-949136,0.0130784651091026,166
1527,9838421,-949136,0.0136911366947596,1026
1528,10224321,-949136,0.0139365757939059,1261
1529,10610221,-949136,0.0139934324084765,1253
1530,10996121,-949136,0.0136392044010522,1383
1531,11382021,-949136,0.013763597280314,1396
1532,11767921,-949136,0.0139424740444373,1341
1533,12153821,-949136,0.0141177422833645,1315
1534,12539721,-949136,0.0138702317912623,1296
1535,12925621,-949136,0.0138755898308144,1275
1536,13311521,-949136,0.0143812023416393,700
1539,14469221,-949136,0.0134583588081513,1238
1540,14855121,-949136,0.0133071199634945,1214
1541,15241021,-949136,0.0131279609062151,1135
1542,15626921,-949136,0.0132374699475605,1105
1543,16012821,-949136,0.0132822048296997,901
1544,16398721,-949136,0.0133463029267325,176
1545,16784621,-949136,0.0123176756434975,749
1546,17170521,-949136,0.0123180033099903,764
1548,-17174579,-563236,0.0132761290154448,157
1549,-16788679,-563236,0.0124062792254493,654
1550,-16402779,-563236,0.0122978585335919,655
1551,-16016879,-563236,0.0129416587628586,165
1552,-15630979,-563236,0.0131356145927605,165
1553,-15245079,-563236,0.0127202595237487,538
1554,-14859179,-563236,0.0127573285926453,542
1555,-14473279,-563236,0.0132325094050169,166
1556,-14087379,-563236,0.0129797020981976,163
1557,-13701479,-563236,0.0126557490428093,162
1558,-13315579,-563236,0.0127384928746484,158
1559,-12929679,-563236,0.0127176897694544,149
1560,-12543779,-563236,0.0124963961801964,139
1561,-12157879,-563236,0.0125489804905964,131
1562,-11771979,-563236,0.011923390781405,128
1563,-11386079,-563236,0.0115728601494354,126
1564,-11000179,-563236,0.0115232578826174,127
1565,-10614279,-563236,0.0113993509725089,126
1566,-10228379,-563236,0.0111999802821357,123
1567,-9842479,-563236,0.0111695198233527,124
1568,-9456579,-563236,0.0110909959187128,127
1569,-9070679,-563236,0.0105448199056498,144
1570,-8684779,-563236,0.010596815438911,150
1571,-8298879,-563236,0.0105023759557379,158
1572,-7912979,-563236,0.00935233988233188,354
1584,-3282179,-563236,0.0111822658658934,554
1585,-2896279,-563236,0.0110690543653333,315
1586,-2510379,-563236,0.0117319819641004,194
1587,-2124479,-563236,0.011753688383982,190
1588,-1738579,-563236,0.0119514151457692,202
1589,-1352679,-563236,0.0115951970692743,212
1590,-966779,-563236,0.0117291838211478,213
1591,-580879,-563236,0.0117944298287806,205
1592,-194979,-563236,0.0119669247619704,205
1593,190921,-563236,0.01170898725923,251
1594,576821,-563236,0.0110741783161958,215
1595,962721,-563236,0.0113677555820398,427
1603,4049921,-563236,0.0141406320229346,1030
1604,4435821,-563236,0.0140619422559091,213
1605,4821721,-563236,0.0140947733417366,232
1606,5207621,-563236,0.0138251724470282,930
1607,5593521,-563236,0.0138368889943686,914
1608,5979421,-563236,0.0135772974450555,192
1609,6365321,-563236,0.0136057397622475,181
1610,6751221,-563236,0.0131718966538373,752
1611,7137121,-563236,0.0131642386731463,744
1612,7523021,-563236,0.0132364354486703,152
1613,7908921,-563236,0.0130120760353872,143
1614,8294821,-563236,0.0131030820800926,142
1615,8680721,-563236,0.013892833156654,149
1616,9066621,-563236,0.0139300629429446,158
1617,9452521,-563236,0.0139074596290423,972
1618,9838421,-563236,0.0139803948413571,1062
1619,10224321,-563236,0.0140027678295216,1218
1620,10610221,-563236,0.0141752214389545,1091
1621,10996121,-563236,0.0140472950651458,1099
1622,11382021,-563236,0.0140065429479909,1304
1623,11767921,-563236,0.0140103598571387,1295
1624,12153821,-563236,0.0141092173849417,1308
1625,12539721,-563236,0.0140044530262455,1314
1626,12925621,-563236,0.014052328814995,1297
1629,14083321,-563236,0.0133621549517382,1211
1630,14469221,-563236,0.0133095749070877,1210
1631,14855121,-563236,0.0132471432316548,1181
1632,15241021,-563236,0.013133137407355,1097
1633,15626921,-563236,0.0129587527654641,902
1634,16012821,-563236,0.0139281698801976,170
1635,16398721,-563236,0.014102490451861,162
1636,16784621,-563236,0.0123575073996674,771
1637,17170521,-563236,0.0123255404081578,775
1639,-17174579,-177336,0.0125146093957919,586
1640,-16788679,-177336,0.01237614155467,651
1641,-16402779,-177336,0.0123988658753076,647
1642,-16016879,-177336,0.0131392308602909,163
1643,-15630979,-177336,0.0130629490340788,517
1644,-15245079,-177336,0.0131009694716735,517
1645,-14859179,-177336,0.0130649841195699,168
1646,-14473279,-177336,0.0128506811586326,166
1647,-14087379,-177336,0.0128189074265566,162
1648,-13701479,-177336,0.0124205252106722,162
1649,-13315579,-177336,0.012477175003712,155
1650,-12929679,-177336,0.0126342542458017,147
1651,-12543779,-177336,0.012507276330271,137
1652,-12157879,-177336,0.0120022661783065,131
1653,-11771979,-177336,0.011756365382566,128
1654,-11386079,-177336,0.0113936830912821,128
1655,-11000179,-177336,0.0112706392397786,127
1656,-10614279,-177336,0.0113255248607536,125
1657,-10228379,-177336,0.0112851911455302,122
1658,-9842479,-177336,0.010901393085015,129
1659,-9456579,-177336,0.0107535354355238,134
1660,-9070679,-177336,0.0106971405397677,243
1661,-8684779,-177336,0.00912448418076096,343
1662,-8298879,-177336,0.010737222635906,173
1663,-7912979,-177336,0.00947204458549548,376
1673,-4053979,-177336,0.0111482732120157,539
1674,-3668079,-177336,0.0112837216563139,543
1675,-3282179,-177336,0.0120114314367423,247
1676,-2896279,-177336,0.0116916112067546,214
1677,-2510379,-177336,0.011507281516625,204
1678,-2124479,-177336,0.0116383189404336,210
1679,-1738579,-177336,0.0118287874430515,214
1680,-1352679,-177336,0.0116534804586556,217
1681,-966779,-177336,0.0115743728097246,217
1682,-580879,-177336,0.0114934674535034,214
1683,-194979,-177336,0.0116172631901758,212
1684,190921,-177336,0.0116708546523048,215
1685,576821,-177336,0.0109132287511126,438
1694,4049921,-177336,0.0141592577806986,985
1695,4435821,-177336,0.0141544472548229,845
1696,4821721,-177336,0.0130307086485926,208
1697,5207621,-177336,0.0136338814823605,875
1698,5593521,-177336,0.0135688905004297,222
1699,5979421,-177336,0.0135321543813465,189
1700,6365321,-177336,0.0137217388145729,185
1701,6751221,-177336,0.0135795738535385,191
1702,7137121,-177336,0.0134218455816964,847
1703,7523021,-177336,0.0138273141135272,159
1704,7908921,-177336,0.0130772127424906,149
1705,8294821,-177336,0.013812170856145,151
1706,8680721,-177336,0.013775307525462,155
1707,9066621,-177336,0.0129576831334801,169
1708,9452521,-177336,0.0140927613279976,1024
1710,10224321,-177336,0.0142322128444036,950
1713,11382021,-177336,0.014041455792189,1300
1714,11767921,-177336,0.0140431046700254,1285
1715,12153821,-177336,0.0140627985435767,1318
1716,12539721,-177336,0.0139258387559519,1332
1717,12925621,-177336,0.0139634319027329,1290
1718,13311521,-177336,0.0137246474068108,1215
1719,13697421,-177336,0.0133691403533542,1207
1720,14083321,-177336,0.0132742940550211,1175
1721,14469221,-177336,0.0132358697185673,1153
1722,14855121,-177336,0.0131451107660473,1129
1723,15241021,-177336,0.0130868791833848,181
1724,15626921,-177336,0.0136834137074742,168
1725,16012821,-177336,0.0128842654232847,737
1726,16398721,-177336,0.0127994167898281,725
1727,16784621,-177336,0.0125985813463456,737
1728,17170521,-177336,0.0125241294380196,731
1730,-17174579,208564,0.0125542398264625,583
1731,-16788679,208564,0.012585459644864,588
1732,-16402779,208564,0.0133838227167333,162
1733,-16016879,208564,0.0137677083260183,178
1734,-15630979,208564,0.0130848004237376,516
1735,-15245079,208564,0.0127820860728339,552
1736,-14859179,208564,0.0130649795665156,166
1737,-14473279,208564,0.0129670931539329,164
1738,-14087379,208564,0.013051336496646,162
1739,-13701479,208564,0.0129065314599668,157
1740,-13315579,208564,0.0128933165263107,152
1741,-12929679,208564,0.0129536949016809,141
1742,-12543779,208564,0.0127563387428495,136
1743,-12157879,208564,0.0122246196183066,129
1744,-11771979,208564,0.0119478760210739,128
1745,-11386079,208564,0.0115635393645248,127
1746,-11000179,208564,0.0116027903263363,127
1747,-10614279,208564,0.011347598969402,125
1748,-10228379,208564,0.0113020627527839,126
1749,-9842479,208564,0.0108649501346657,133
1750,-9456579,208564,0.0111184057426158,134
1751,-9070679,208564,0.0108867311142358,244
1752,-8684779,208564,0.0105430660494317,254
1753,-8298879,208564,0.010872203170995,170
1754,-7912979,208564,0.00976527199737499,387
1762,-4825779,208564,0.0117224703822443,485
1763,-4439879,208564,0.0116195293924543,518
1764,-4053979,208564,0.0123381933917269,238
1765,-3668079,208564,0.0122547866476186,233
1766,-3282179,208564,0.0120526279267884,209
1767,-2896279,208564,0.0114001994337827,233
1768,-2510379,208564,0.0115488203663168,221
1769,-2124479,208564,0.0115653706778269,221
1770,-1738579,208564,0.0117702126845762,228
1771,-1352679,208564,0.0117058073809363,226
1772,-966779,208564,0.0109987285478963,234
1773,-580879,208564,0.0108578973905665,231
1774,-194979,208564,0.0109023808164882,231
1775,190921,208564,0.0114590376507576,220
1776,576821,208564,0.0107564070769073,433
1786,4435821,208564,0.0140790546234773,858
1787,4821721,208564,0.0140526959162803,522
1788,5207621,208564,0.0131130602196448,196
1789,5593521,208564,0.0137363051053563,202
1790,5979421,208564,0.01374261462348,182
1791,6365321,208564,0.0139142366013196,179
1792,6751221,208564,0.0134662967608271,836
1793,7137121,208564,0.0134291479334893,853
1794,7523021,208564,0.0139626305381076,167
1795,7908921,208564,0.0136913849356608,159
1796,8294821,208564,0.0139799756553455,154
1797,8680721,208564,0.0138552105558619,155
1798,9066621,208564,0.014127946151985,978
1799,9452521,208564,0.0142461724932747,1109
1801,10224321,208564,0.0143882485586359,1008
1802,10610221,208564,0.0140591695794208,939
1805,11767921,208564,0.0140243421321053,1309
1806,12153821,208564,0.0139639463296566,1335
1807,12539721,208564,0.0141207416851882,1322
1808,12925621,208564,0.0137963206941924,1227
1809,13311521,208564,0.0135741886589992,1135
1810,13697421,208564,0.0136116930066062,196
1811,14083321,208564,0.0138439860359516,204
1812,14469221,208564,0.0139200013086226,176
1813,14855121,208564,0.0139562075170097,294
1814,15241021,208564,0.0135783587960935,166
1815,15626921,208564,0.013723804243784,160
1816,16012821,208564,0.012716398233299,731
1817,16398721,208564,0.0125025680738845,722
1818,16784621,208564,0.0127259658145577,739
1819,17170521,208564,0.013672732031695,149
1821,-17174579,594464,0.0138280444400756,146
1822,-16788679,594464,0.0135433493901303,152
1823,-16402779,594464,0.0134829226100634,161
1824,-16016879,594464,0.0135635097972162,164
1825,-15630979,594464,0.0129485335858509,550
1826,-15245079,594464,0.0129036049731789,544
1827,-14859179,594464,0.012929371425921,164
1828,-14473279,594464,0.0130115357482857,164
1829,-14087379,594464,0.0131779429025734,160
1830,-13701479,594464,0.0129638958748156,157
1831,-13315579,594464,0.0129653178342455,150
1832,-12929679,594464,0.0128850627686528,139
1833,-12543779,594464,0.0124623658395623,131
1834,-12157879,594464,0.0123574550248085,126
1835,-11771979,594464,0.0119408502577064,127
1836,-11386079,594464,0.0115256249839252,126
1837,-11000179,594464,0.0114982407924575,127
1838,-10614279,594464,0.0114334236379214,129
1839,-10228379,594464,0.0114760635231165,140
1840,-9842479,594464,0.0110975600556781,137
1841,-9456579,594464,0.011106013209871,137
1842,-9070679,594464,0.0108452093681982,149
1843,-8684779,594464,0.0108812646995308,167
1844,-8298879,594464,0.00990334405068354,298
1845,-7912979,594464,0.00990137733460378,296
1846,-7527079,594464,0.00966261878177328,376
1853,-4825779,594464,0.0116380475257536,549
1854,-4439879,594464,0.0125321006922139,240
1855,-4053979,594464,0.0121509482892646,203
1856,-3668079,594464,0.0121256897909485,202
1857,-3282179,594464,0.0120891676934213,202
1858,-2896279,594464,0.0120046171341119,210
1859,-2510379,594464,0.0117229605178778,218
1860,-2124479,594464,0.0121878026920116,228
1861,-1738579,594464,0.0116528635207554,231
1862,-1352679,594464,0.0111574593038293,412
1863,-966779,594464,0.0110658079134515,435
1864,-580879,594464,0.0110603735282615,428
1865,-194979,594464,0.0111648926067978,433
1866,190921,594464,0.0111378675076768,420
1867,576821,594464,0.0110092742036373,424
1878,4821721,594464,0.0140713658197689,845
1879,5207621,594464,0.0129611450629676,200
1880,5593521,594464,0.0133759511674322,185
1881,5979421,594464,0.0135463623439176,182
1882,6365321,594464,0.0137506898898896,179
1883,6751221,594464,0.0134625326714757,846
1884,7137121,594464,0.0134033156008046,870
1885,7523021,594464,0.0139966478002257,969
1886,7908921,594464,0.0140659416127354,993
1887,8294821,594464,0.0137434258447389,161
1888,8680721,594464,0.0134258645284831,157
1889,9066621,594464,0.0144724870378705,1074
1890,9452521,594464,0.0143782492470867,1126
1892,10224321,594464,0.0139672235334764,933
1893,10610221,594464,0.0140596002327147,964
1894,10996121,594464,0.0142509140002955,1156
1896,11767921,594464,0.0138500102920348,1359
1897,12153821,594464,0.0138297652842058,1398
1898,12539721,594464,0.0138928954638225,1280
1899,12925621,594464,0.0133063391316528,1078
1900,13311521,594464,0.0137793806299648,184
1901,13697421,594464,0.0137905885271266,196
1902,14083321,594464,0.0144423718296234,229
1903,14469221,594464,0.0128993471026353,774
1904,14855121,594464,0.0129136420543666,791
1905,15241021,594464,0.0131013305492517,839
1906,15626921,594464,0.0129536880746113,808
1907,16012821,594464,0.0127394238593176,777
1908,16398721,594464,0.0128086475550624,824
1909,16784621,594464,0.0127421418949274,817
1910,17170521,594464,0.0137715743623076,146
1912,-17174579,980364,0.0140028230928106,143
1913,-16788679,980364,0.0136553283778692,150
1914,-16402779,980364,0.0136879584130206,161
1915,-16016879,980364,0.0140553551268897,182
1916,-15630979,980364,0.0129440822928092,549
1917,-15245079,980364,0.0138496008953865,180
1918,-14859179,980364,0.0131444963372994,163
1919,-14473279,980364,0.0131031069147127,164
1920,-14087379,980364,0.0130274194190213,160
1921,-13701479,980364,0.0129022119900344,157
1922,-13315579,980364,0.0129692207246012,147
1923,-12929679,980364,0.0128383368254802,135
1924,-12543779,980364,0.0126957948260375,130
1925,-12157879,980364,0.0125787697093157,128
1926,-11771979,980364,0.011965631309965,127
1927,-11386079,980364,0.0119952690584277,127
1928,-11000179,980364,0.0118801202452257,128
1929,-10614279,980364,0.0116468809656108,141
1930,-10228379,980364,0.0114965751813711,134
1931,-9842479,980364,0.0111835420358572,140
1932,-9456579,980364,0.0111743682848133,138
1933,-9070679,980364,0.0111605880167467,143
1934,-8684779,980364,0.0106513451980554,153
1935,-8298879,980364,0.00995035220937582,405
1936,-7912979,980364,0.0101326876965989,928
1937,-7527079,980364,0.0102129944494907,935
1942,-5597579,980364,0.0113896869883215,592
1943,-5211679,980364,0.011374577176181,582
1944,-4825779,980364,0.0116069174631046,537
1945,-4439879,980364,0.0121767091727689,208
1946,-4053979,980364,0.0121960049040445,207
1947,-3668079,980364,0.0121002210201485,207
1948,-3282179,980364,0.0119181217812618,207
1949,-2896279,980364,0.0116474986163773,214
1950,-2510379,980364,0.011848621917011,227
1951,-2124479,980364,0.0120528887251991,238
1952,-1738579,980364,0.0117756544968622,302
1953,-1352679,980364,0.0112645645931065,448
1969,4821721,980364,0.0141218949640737,837
1970,5207621,980364,0.0143441131595627,228
1971,5593521,980364,0.0138919629201152,186
1972,5979421,980364,0.0135716429385666,178
1973,6365321,980364,0.0137591164179456,178
1974,6751221,980364,0.0135515883708986,845
1975,7137121,980364,0.0137611775265006,1129
1976,7523021,980364,0.0141394960299938,1086
1977,7908921,980364,0.0140651172125473,1018
1978,8294821,980364,0.0136267765164577,159
1979,8680721,980364,0.0139808703206863,812
1980,9066621,980364,0.0143650979747824,1015
1981,9452521,980364,0.0142360015744078,1204
1982,9838421,980364,0.0142896837794272,1050
1983,10224321,980364,0.0142824149552839,923
1984,10610221,980364,0.0143921298527042,953
1985,10996121,980364,0.0138694543651406,1220
1986,11382021,980364,0.0138576824991985,1385
1987,11767921,980364,0.0139193161415657,1394
1988,12153821,980364,0.0138297772497016,1397
1989,12539721,980364,0.0135608366902284,240
1990,12925621,980364,0.0133300192649313,1033
1991,13311521,980364,0.012989450202365,840
1992,13697421,980364,0.013063017444363,868
1993,14083321,980364,0.0131737186176097,842
1994,14469221,980364,0.0129291459127702,819
1995,14855121,980364,0.0128963326323955,806
1996,15241021,980364,0.0130982285023657,832
1997,15626921,980364,0.0128775864336667,816
1998,16012821,980364,0.0130352896050466,798
1999,16398721,980364,0.0129554136184566,819
2000,16784621,980364,0.0128267437678055,807
2001,17170521,980364,0.0134739570361789,142
2003,-17174579,1366264,0.0137416969232092,145
2004,-16788679,1366264,0.0136197125079913,151
2005,-16402779,1366264,0.0137987025601478,176
2006,-16016879,1366264,0.0138423259853848,183
2007,-15630979,1366264,0.0133400218011918,173
2008,-15245079,1366264,0.0133583055500677,172
2009,-14859179,1366264,0.0131090396782322,170
2010,-14473279,1366264,0.0131233142595315,169
2011,-14087379,1366264,0.0127041475025577,161
2012,-13701479,1366264,0.0128658244437084,154
2013,-13315579,1366264,0.0129263759839021,144
2014,-12929679,1366264,0.0126447708094925,134
2015,-12543779,1366264,0.0125736328338213,128
2016,-12157879,1366264,0.012336576605201,125
2017,-11771979,1366264,0.0120926906653443,124
2018,-11386079,1366264,0.0120926906653443,124
2019,-11000179,1366264,0.011713518378428,130
2020,-10614279,1366264,0.0110604812449403,219
2021,-10228379,1366264,0.0113533350427224,140
2022,-9842479,1366264,0.0112155889161466,140
2023,-9456579,1366264,0.0111832639285353,141
2024,-9070679,1366264,0.0111682302883036,146
2025,-8684779,1366264,0.0100396929921396,350
2026,-8298879,1366264,0.0103530112843267,409
2027,-7912979,1366264,0.010223863919633,937
2028,-7527079,1366264,0.010779089741915,742
2031,-6369379,1366264,0.0108965968673389,738
2032,-5983479,1366264,0.0110045868295323,778
2033,-5597579,1366264,0.0109955962911556,741
2034,-5211679,1366264,0.0120495982642767,229
2035,-4825779,1366264,0.0121643714412545,213
2036,-4439879,1366264,0.0121182971935226,208
2037,-4053979,1366264,0.0120860762615689,207
2038,-3668079,1366264,0.0120427871852233,207
2039,-3282179,1366264,0.011887236089165,211
2040,-2896279,1366264,0.0117985780360406,222
2041,-2510379,1366264,0.0117327048747417,243
2042,-2124479,1366264,0.0116912759922488,256
2043,-1738579,1366264,0.0110650758027909,468
2059,4435821,1366264,0.0141846642078283,818
2061,5207621,1366264,0.0141696974432514,861
2062,5593521,1366264,0.0139855280621537,202
2063,5979421,1366264,0.0135834150718799,174
2064,6365321,1366264,0.0136348805018526,172
2065,6751221,1366264,0.0138341465059608,655
2066,7137121,1366264,0.0141850886490291,945
2068,7908921,1366264,0.0141264307340785,1040
2069,8294821,1366264,0.0136225885966416,149
2070,8680721,1366264,0.0139402899424777,840
2071,9066621,1366264,0.0140441814339309,856
2072,9452521,1366264,0.0141304343466434,1153
2073,9838421,1366264,0.0142120344172744,833
2075,10610221,1366264,0.0144600310774173,1010
2076,10996121,1366264,0.0139450994970256,1010
2077,11382021,1366264,0.0138905610687727,1377
2078,11767921,1366264,0.0139376136623876,1415
2079,12153821,1366264,0.0138306450576006,1404
2080,12539721,1366264,0.0136257758112279,205
2081,12925621,1366264,0.0137619485285432,199
2082,13311521,1366264,0.0130478870422755,836
2083,13697421,1366264,0.0132136332506905,793
2084,14083321,1366264,0.0130658027882564,529
2085,14469221,1366264,0.0128769063712992,766
2086,14855121,1366264,0.012835309053375,754
2087,15241021,1366264,0.0135276619155391,161
2088,15626921,1366264,0.0128287133359045,748
2089,16012821,1366264,0.0129353956977705,785
2090,16398721,1366264,0.0128966667329827,781
2091,16784621,1366264,0.0127258252893114,723
2092,17170521,1366264,0.0131162783396768,137
2094,-17174579,1752164,0.0137273913927361,146
2095,-16788679,1752164,0.0137011211387599,153
2096,-16402779,1752164,0.0135289114363519,163
2097,-16016879,1752164,0.0133419984156104,173
2098,-15630979,1752164,0.0133352445261364,176
2099,-15245079,1752164,0.0130229968452888,178
2100,-14859179,1752164,0.0130162638409765,178
2101,-14473279,1752164,0.013104942552483,174
2102,-14087379,1752164,0.0129299796762695,164
2103,-13701479,1752164,0.0134581446847345,153
2104,-13315579,1752164,0.0129212882619259,141
2105,-12929679,1752164,0.0127073578385514,137
2106,-12543779,1752164,0.0126586216182363,129
2107,-12157879,1752164,0.0124429065109385,127
2108,-11771979,1752164,0.0120446419328822,136
2109,-11386079,1752164,0.0119134574839458,139
2110,-11000179,1752164,0.0116378126069894,134
2111,-10614279,1752164,0.0113915526317251,139
2112,-10228379,1752164,0.0113099588295591,144
2113,-9842479,1752164,0.0112411444477548,148
2114,-9456579,1752164,0.00998425812125612,346
2115,-9070679,1752164,0.00995966940925059,341
2118,-7912979,1752164,0.0106437147247913,711
2119,-7527079,1752164,0.0121746573787376,291
2120,-7141179,1752164,0.0107455955557412,707
2121,-6755279,1752164,0.0107419976481511,754
2122,-6369379,1752164,0.0105756827870172,688
2123,-5983479,1752164,0.0108629312779348,748
2124,-5597579,1752164,0.0108742437578929,657
2125,-5211679,1752164,0.0121024548291994,215
2126,-4825779,1752164,0.0118058173763856,218
2127,-4439879,1752164,0.0120356503746414,201
2128,-4053979,1752164,0.0121972446860906,204
2129,-3668079,1752164,0.0121837268105363,209
2130,-3282179,1752164,0.0119166698130432,215
2131,-2896279,1752164,0.0116997734518338,239
2132,-2510379,1752164,0.0118056532732273,433
2133,-2124479,1752164,0.0114887339585632,452
2134,-1738579,1752164,0.010813593681037,536
2151,4821721,1752164,0.0140365978456427,885
2152,5207621,1752164,0.0139227528536145,854
2153,5593521,1752164,0.0136506364272039,190
2154,5979421,1752164,0.0137956126722204,172
2155,6365321,1752164,0.0138018595800472,169
2156,6751221,1752164,0.0137196198273227,647
2157,7137121,1752164,0.0143676738023153,890
2159,7908921,1752164,0.0154093233288936,670
2160,8294821,1752164,0.0139342714844005,142
2161,8680721,1752164,0.0140548496589899,817
2162,9066621,1752164,0.0142048853576179,938
2163,9452521,1752164,0.0142377190933722,1114
2166,10610221,1752164,0.0144368594790582,1009
2167,10996121,1752164,0.0141652002912382,776
2168,11382021,1752164,0.0140468959133012,1398
2169,11767921,1752164,0.0139462092121541,1440
2170,12153821,1752164,0.0138449524449997,1397
2171,12539721,1752164,0.0143167659767917,188
2172,12925621,1752164,0.0142104233811352,177
2173,13311521,1752164,0.0142355366330092,167
2174,13697421,1752164,0.0131503976667351,797
2175,14083321,1752164,0.0132213262051965,820
2176,14469221,1752164,0.0137022459952846,147
2177,14855121,1752164,0.0137790096965998,141
2178,15241021,1752164,0.0130721862708473,157
2179,15626921,1752164,0.0127079645827999,719
2180,16012821,1752164,0.0127212146766261,728
2181,16398721,1752164,0.0125298179998239,628
2182,16784621,1752164,0.013618995701027,156
2183,17170521,1752164,0.0132322990225215,138
2185,-17174579,2138064,0.0137052196794259,151
2186,-16788679,2138064,0.0133631325549293,158
2187,-16402779,2138064,0.0125548935064457,392
2188,-16016879,2138064,0.013194656274878,180
2189,-15630979,2138064,0.0140355979008575,192
2190,-15245079,2138064,0.0135444815880246,517
2191,-14859179,2138064,0.0134754864954422,518
2192,-14473279,2138064,0.012621302867527,188
2193,-14087379,2138064,0.0128222963681243,166
2194,-13701479,2138064,0.0132460954725165,154
2195,-13315579,2138064,0.0125056851749482,142
2196,-12929679,2138064,0.0126893324290464,134
2197,-12543779,2138064,0.0126223598950546,133
2198,-12157879,2138064,0.0120190394241987,130
2199,-11771979,2138064,0.0117421317395377,136
2200,-11386079,2138064,0.0119398305688403,148
2201,-11000179,2138064,0.0100354266539221,262
2202,-10614279,2138064,0.0101517821879142,265
2203,-10228379,2138064,0.00979780796479822,350
2204,-9842479,2138064,0.00990483889961614,354
2208,-8298879,2138064,0.010761372697545,750
2209,-7912979,2138064,0.0107287972210358,729
2210,-7527079,2138064,0.0107028528810535,683
2211,-7141179,2138064,0.0108323333588177,691
2212,-6755279,2138064,0.0109371511946218,690
2213,-6369379,2138064,0.0107937804978238,730
2214,-5983479,2138064,0.0107940939809988,723
2215,-5597579,2138064,0.0121831717337898,268
2216,-5211679,2138064,0.0122221316341182,210
2217,-4825779,2138064,0.0116389154659672,197
2218,-4439879,2138064,0.0117110130578275,198
2219,-4053979,2138064,0.0118798242106652,196
2220,-3668079,2138064,0.011880934846812,203
2221,-3282179,2138064,0.0119902502559791,216
2222,-2896279,2138064,0.0116729450944747,248
2223,-2510379,2138064,0.0118028622834518,435
2224,-2124479,2138064,0.0115209575585944,464
2225,-1738579,2138064,0.0108111935776927,568
2240,4049921,2138064,0.0138930881715642,658
2244,5593521,2138064,0.0138966404362814,707
2245,5979421,2138064,0.013492158243902,178
2246,6365321,2138064,0.0134609467142346,164
2247,6751221,2138064,0.0150598188710826,544
2251,8294821,2138064,0.0151368329114454,547
2252,8680721,2138064,0.0140107492840944,140
2253,9066621,2138064,0.0142299349129607,617
2257,10610221,2138064,0.0137865417158406,965
2258,10996121,2138064,0.0138997963684116,825
2259,11382021,2138064,0.0140966189833396,1375
2260,11767921,2138064,0.0139465119931923,1413
2261,12153821,2138064,0.0138756401988617,354
2262,12539721,2138064,0.0143098169566616,181
2263,12925621,2138064,0.0142515933200909,175
2264,13311521,2138064,0.0145726617075818,165
2265,13697421,2138064,0.0142470330399964,180
2266,14083321,2138064,0.0129377238148181,771
2267,14469221,2138064,0.0138971747151117,165
2268,14855121,2138064,0.0145878178805165,185
2269,15241021,2138064,0.0129768317968157,141
2270,15626921,2138064,0.0129768317968157,141
2271,16012821,2138064,0.0135576113094464,405
2272,16398721,2138064,0.0133104276935754,444
2273,16784621,2138064,0.0130342401045945,139
2274,17170521,2138064,0.0136912961257746,149
2276,-17174579,2523964,0.013754035336092,153
2277,-16788679,2523964,0.0136575222811939,165
2278,-16402779,2523964,0.0134921172473749,192
2279,-16016879,2523964,0.0138858200937222,194
2280,-15630979,2523964,0.0134360870727813,523
2281,-15245079,2523964,0.0132858274594401,547
2282,-14859179,2523964,0.0133114821051304,535
2283,-14473279,2523964,0.0126251846140539,194
2284,-14087379,2523964,0.0124242895576121,171
2285,-13701479,2523964,0.0123166811133802,152
2286,-13315579,2523964,0.0122641374761334,141
2287,-12929679,2523964,0.0125034968021959,135
2288,-12543779,2523964,0.0123216759877806,137
2289,-12157879,2523964,0.0115706336764767,138
2290,-11771979,2523964,0.0114375943568624,141
2291,-11386079,2523964,0.0109017415277331,150
2292,-11000179,2523964,0.00980563094286128,276
2293,-10614279,2523964,0.00967218135555332,288
2294,-10228379,2523964,0.00948895966305272,379
2297,-9070679,2523964,0.0106436328745414,726
2299,-8298879,2523964,0.0106852675288768,803
2300,-7912979,2523964,0.0107361010817368,679
2301,-7527079,2523964,0.0107839411277833,732
2302,-7141179,2523964,0.0108208102105865,740
2303,-6755279,2523964,0.0109783804854428,711
2304,-6369379,2523964,0.0108677381615001,739
2305,-5983479,2523964,0.0108542295168349,704
2306,-5597579,2523964,0.0119930995671456,219
2307,-5211679,2523964,0.0112823404136859,205
2308,-4825779,2523964,0.0114621392568182,196
2309,-4439879,2523964,0.0113984779540041,196
